date,product_id,product_name,sales,inventory_level
2025-06-05 05:19:18.312748,P003,USB Cable,101,2838
2025-06-06 05:19:18.312748,P003,USB Cable,109,2729
2025-06-07 05:19:18.312748,P003,USB Cable,118,2611
2025-06-08 05:19:18.312748,P003,USB Cable,98,2513
2025-06-09 05:19:18.312748,P003,USB Cable,111,2402
2025-06-10 05:19:18.312748,P003,USB Cable,104,2298
2025-06-11 05:19:18.312748,P003,USB Cable,124,2174
2025-06-12 05:19:18.312748,P003,USB Cable,97,2077
2025-06-13 05:19:18.312748,P003,USB Cable,108,2969
2025-06-14 05:19:18.312748,P003,USB Cable,118,2851
2025-06-15 05:19:18.312748,P003,USB Cable,131,2720
2025-06-16 05:19:18.312748,P003,USB Cable,115,2605
2025-06-17 05:19:18.312748,P003,USB Cable,111,2494
2025-06-18 05:19:18.312748,P003,USB Cable,137,2357
2025-06-19 05:19:18.312748,P003,USB Cable,104,2253
2025-06-20 05:19:18.312748,P003,USB Cable,97,2156
2025-06-21 05:19:18.312748,P003,USB Cable,125,2031
2025-06-22 05:19:18.312748,P003,USB Cable,116,2915
2025-06-23 05:19:18.312748,P003,USB Cable,111,2804
2025-06-24 05:19:18.312748,P003,USB Cable,129,2675
2025-06-25 05:19:18.312748,P003,USB Cable,125,2550
2025-06-26 05:19:18.312748,P003,USB Cable,118,2432
2025-06-27 05:19:18.312748,P003,USB Cable,111,2321
2025-06-28 05:19:18.312748,P003,USB Cable,133,2188
2025-06-29 05:19:18.312748,P003,USB Cable,132,2056
2025-06-30 05:19:18.312748,P003,USB Cable,125,2931
2025-07-01 05:19:18.312748,P003,USB Cable,145,2786
2025-07-02 05:19:18.312748,P003,USB Cable,116,2670
2025-07-03 05:19:18.312748,P003,USB Cable,112,2558
2025-07-04 05:19:18.312748,P003,USB Cable,121,2437
2025-07-05 05:19:18.312748,P003,USB Cable,127,2310
2025-07-06 05:19:18.312748,P003,USB Cable,131,2179
2025-07-07 05:19:18.312748,P003,USB Cable,126,2053
2025-07-08 05:19:18.312748,P003,USB Cable,132,2921
2025-07-09 05:19:18.312748,P003,USB Cable,116,2805
2025-07-10 05:19:18.312748,P003,USB Cable,144,2661
2025-07-11 05:19:18.312748,P003,USB Cable,128,2533
2025-07-12 05:19:18.312748,P003,USB Cable,141,2392
2025-07-13 05:19:18.312748,P003,USB Cable,133,2259
2025-07-14 05:19:18.312748,P003,USB Cable,134,2125
2025-07-15 05:19:18.312748,P003,USB Cable,135,2990
2025-07-16 05:19:18.312748,P003,USB Cable,134,2856
2025-07-17 05:19:18.312748,P003,USB Cable,136,2720
2025-07-18 05:19:18.312748,P003,USB Cable,143,2577
2025-07-19 05:19:18.312748,P003,USB Cable,131,2446
2025-07-20 05:19:18.312748,P003,USB Cable,136,2310
2025-07-21 05:19:18.312748,P003,USB Cable,128,2182
2025-07-22 05:19:18.312748,P003,USB Cable,143,2039
2025-07-23 05:19:18.312748,P003,USB Cable,121,2918
2025-07-24 05:19:18.312748,P003,USB Cable,146,2772
2025-07-25 05:19:18.312748,P003,USB Cable,127,2645
2025-07-26 05:19:18.312748,P003,USB Cable,113,2532
2025-07-27 05:19:18.312748,P003,USB Cable,128,2404
2025-07-28 05:19:18.312748,P003,USB Cable,119,2285
2025-07-29 05:19:18.312748,P003,USB Cable,134,2151
2025-07-30 05:19:18.312748,P003,USB Cable,119,2032
2025-07-31 05:19:18.312748,P003,USB Cable,120,2912
2025-08-01 05:19:18.312748,P003,USB Cable,105,2807
2025-08-02 05:19:18.312748,P003,USB Cable,119,2688
2025-08-03 05:19:18.312748,P003,USB Cable,99,2589
2025-08-04 05:19:18.312748,P003,USB Cable,106,2483
2025-08-05 05:19:18.312748,P003,USB Cable,129,2354
2025-08-06 05:19:18.312748,P003,USB Cable,129,2225
2025-08-07 05:19:18.312748,P003,USB Cable,124,2101
2025-08-08 05:19:18.312748,P003,USB Cable,110,2991
2025-08-09 05:19:18.312748,P003,USB Cable,118,2873
2025-08-10 05:19:18.312748,P003,USB Cable,118,2755
2025-08-11 05:19:18.312748,P003,USB Cable,105,2650
2025-08-12 05:19:18.312748,P003,USB Cable,131,2519
2025-08-13 05:19:18.312748,P003,USB Cable,124,2395
2025-08-14 05:19:18.312748,P003,USB Cable,112,2283
2025-08-15 05:19:18.312748,P003,USB Cable,114,2169
2025-08-16 05:19:18.312748,P003,USB Cable,115,2054
2025-08-17 05:19:18.312748,P003,USB Cable,91,2963
2025-08-18 05:19:18.312748,P003,USB Cable,108,2855
2025-08-19 05:19:18.312748,P003,USB Cable,103,2752
2025-08-20 05:19:18.312748,P003,USB Cable,99,2653
2025-08-21 05:19:18.312748,P003,USB Cable,105,2548
2025-08-22 05:19:18.312748,P003,USB Cable,125,2423
2025-08-23 05:19:18.312748,P003,USB Cable,112,2311
2025-08-24 05:19:18.312748,P003,USB Cable,99,2212
2025-08-25 05:19:18.312748,P003,USB Cable,109,2103
2025-08-26 05:19:18.312748,P003,USB Cable,117,2986
2025-08-27 05:19:18.312748,P003,USB Cable,111,2875
2025-08-28 05:19:18.312748,P003,USB Cable,101,2774
2025-08-29 05:19:18.312748,P003,USB Cable,93,2681
2025-08-30 05:19:18.312748,P003,USB Cable,105,2576
2025-08-31 05:19:18.312748,P003,USB Cable,101,2475
2025-09-01 05:19:18.312748,P003,USB Cable,105,2370
2025-09-02 05:19:18.312748,P003,USB Cable,102,2268
2025-09-03 05:19:18.312748,P003,USB Cable,105,2163
2025-09-04 05:19:18.312748,P003,USB Cable,88,2075
2025-09-05 05:19:18.312748,P003,USB Cable,105,2970
2025-09-06 05:19:18.312748,P003,USB Cable,93,2877
2025-09-07 05:19:18.312748,P003,USB Cable,111,2766
2025-09-08 05:19:18.312748,P003,USB Cable,82,2684
2025-09-09 05:19:18.312748,P003,USB Cable,106,2578
2025-09-10 05:19:18.312748,P003,USB Cable,89,2489
2025-09-11 05:19:18.312748,P003,USB Cable,80,2409
2025-09-12 05:19:18.312748,P003,USB Cable,81,2328
2025-09-13 05:19:18.312748,P003,USB Cable,81,2247
2025-09-14 05:19:18.312748,P003,USB Cable,88,2159
2025-09-15 05:19:18.312748,P003,USB Cable,88,2071
2025-09-16 05:19:18.312748,P003,USB Cable,76,2995
2025-09-17 05:19:18.312748,P003,USB Cable,81,2914
2025-09-18 05:19:18.312748,P003,USB Cable,102,2812
2025-09-19 05:19:18.312748,P003,USB Cable,97,2715
2025-09-20 05:19:18.312748,P003,USB Cable,83,2632
2025-09-21 05:19:18.312748,P003,USB Cable,78,2554
2025-09-22 05:19:18.312748,P003,USB Cable,79,2475
2025-09-23 05:19:18.312748,P003,USB Cable,83,2392
2025-09-24 05:19:18.312748,P003,USB Cable,66,2326
2025-09-25 05:19:18.312748,P003,USB Cable,73,2253
2025-09-26 05:19:18.312748,P003,USB Cable,58,2195
2025-09-27 05:19:18.312748,P003,USB Cable,78,2117
2025-09-28 05:19:18.312748,P003,USB Cable,80,2037
2025-09-29 05:19:18.312748,P003,USB Cable,68,2969
2025-09-30 05:19:18.312748,P003,USB Cable,88,2881
2025-10-01 05:19:18.312748,P003,USB Cable,60,2821
2025-10-02 05:19:18.312748,P003,USB Cable,57,2764
2025-10-03 05:19:18.312748,P003,USB Cable,74,2690
2025-10-04 05:19:18.312748,P003,USB Cable,82,2608
2025-10-05 05:19:18.312748,P003,USB Cable,88,2520
2025-10-06 05:19:18.312748,P003,USB Cable,66,2454
2025-10-07 05:19:18.312748,P003,USB Cable,81,2373
2025-10-08 05:19:18.312748,P003,USB Cable,70,2303
2025-10-09 05:19:18.312748,P003,USB Cable,68,2235
2025-10-10 05:19:18.312748,P003,USB Cable,79,2156
2025-10-11 05:19:18.312748,P003,USB Cable,76,2080
2025-10-12 05:19:18.312748,P003,USB Cable,54,2026
2025-10-13 05:19:18.312748,P003,USB Cable,84,2942
2025-10-14 05:19:18.312748,P003,USB Cable,83,2859
2025-10-15 05:19:18.312748,P003,USB Cable,63,2796
2025-10-16 05:19:18.312748,P003,USB Cable,74,2722
2025-10-17 05:19:18.312748,P003,USB Cable,75,2647
2025-10-18 05:19:18.312748,P003,USB Cable,72,2575
2025-10-19 05:19:18.312748,P003,USB Cable,65,2510
2025-10-20 05:19:18.312748,P003,USB Cable,64,2446
2025-10-21 05:19:18.312748,P003,USB Cable,70,2376
2025-10-22 05:19:18.312748,P003,USB Cable,83,2293
2025-10-23 05:19:18.312748,P003,USB Cable,77,2216
2025-10-24 05:19:18.312748,P003,USB Cable,68,2148
2025-10-25 05:19:18.312748,P003,USB Cable,80,2068
2025-10-26 05:19:18.312748,P003,USB Cable,44,2024
2025-10-27 05:19:18.312748,P003,USB Cable,84,2940
2025-10-28 05:19:18.312748,P003,USB Cable,56,2884
2025-10-29 05:19:18.312748,P003,USB Cable,70,2814
2025-10-30 05:19:18.312748,P003,USB Cable,63,2751
2025-10-31 05:19:18.312748,P003,USB Cable,62,2689
2025-11-01 05:19:18.312748,P003,USB Cable,87,2602
2025-11-02 05:19:18.312748,P003,USB Cable,71,2531
2025-11-03 05:19:18.312748,P003,USB Cable,80,2451
2025-11-04 05:19:18.312748,P003,USB Cable,77,2374
2025-11-05 05:19:18.312748,P003,USB Cable,83,2291
2025-11-06 05:19:18.312748,P003,USB Cable,80,2211
2025-11-07 05:19:18.312748,P003,USB Cable,67,2144
2025-11-08 05:19:18.312748,P003,USB Cable,90,2054
2025-11-09 05:19:18.312748,P003,USB Cable,76,2978
2025-11-10 05:19:18.312748,P003,USB Cable,66,2912
2025-11-11 05:19:18.312748,P003,USB Cable,79,2833
2025-11-12 05:19:18.312748,P003,USB Cable,99,2734
2025-11-13 05:19:18.312748,P003,USB Cable,93,2641
2025-11-14 05:19:18.312748,P003,USB Cable,82,2559
2025-11-15 05:19:18.312748,P003,USB Cable,83,2476
2025-11-16 05:19:18.312748,P003,USB Cable,84,2392
2025-11-17 05:19:18.312748,P003,USB Cable,109,2283
2025-11-18 05:19:18.312748,P003,USB Cable,93,2190
2025-11-19 05:19:18.312748,P003,USB Cable,95,2095
2025-11-20 05:19:18.312748,P003,USB Cable,102,2993
2025-11-21 05:19:18.312748,P003,USB Cable,95,2898
2025-11-22 05:19:18.312748,P003,USB Cable,91,2807
2025-11-23 05:19:18.312748,P003,USB Cable,92,2715
2025-11-24 05:19:18.312748,P003,USB Cable,95,2620
2025-11-25 05:19:18.312748,P003,USB Cable,96,2524
2025-11-26 05:19:18.312748,P003,USB Cable,105,2419
2025-11-27 05:19:18.312748,P003,USB Cable,99,2320
2025-11-28 05:19:18.312748,P003,USB Cable,107,2213
